BindingEnergy_eV,Intensity
7861.00,99.361300
7860.00,99.588700
7859.00,96.785300
7858.00,101.161000
7857.00,97.623300
7856.00,94.316000
7855.00,94.668700
7854.00,97.926600
7853.00,94.277800
7852.00,95.062900
7851.00,97.170200
7850.00,102.406000
7849.00,98.583900
7848.00,101.130000
7847.00,104.852000
7846.00,100.331000
7845.00,97.902000
7844.00,97.529100
7843.00,99.151900
7842.00,99.319600
7841.00,100.364000
7840.00,101.524000
7839.00,96.041500
7838.00,103.111000
7837.00,98.963900
7836.00,102.920000
7835.00,107.255000
7834.00,104.359000
7833.00,98.127700
7832.00,103.547000
7831.00,99.924500
7830.00,101.001000
7829.00,99.457700
7828.00,104.040000
7827.00,103.665000
7826.00,99.897100
7825.00,102.047000
7824.00,102.682000
7823.00,101.115000
7822.00,101.639000
7821.00,101.463000
7820.00,100.924000
7819.00,95.538500
7818.00,103.660000
7817.00,100.611000
7816.00,98.286400
7815.00,99.781500
7814.00,104.259000
7813.00,103.987000
7812.00,103.150000
7811.00,103.215000
7810.00,100.665000
7809.00,99.000200
7808.00,100.255000
7807.00,100.657000
7806.00,101.211000
7805.00,104.768000
7804.00,99.747300
7803.00,104.933000
7802.00,101.349000
7801.00,104.823000
7800.00,101.982000
7799.00,104.361000
7798.00,103.392000
7797.00,102.049000
7796.00,102.279000
7795.00,106.190000
7794.00,103.444000
7793.00,105.087000
7792.00,105.344000
7791.00,102.263000
7790.00,103.109000
7789.00,105.184000
7788.00,109.773000
7787.00,109.020000
7786.00,105.236000
7785.00,107.265000
7784.00,107.386000
7783.00,102.988000
7782.00,107.226000
7781.00,106.029000
7780.00,106.725000
7779.00,111.723000
7778.00,107.524000
7777.00,106.494000
7776.00,105.584000
7775.00,109.319000
7774.00,110.426000
7773.00,110.270000
7772.00,112.879000
7771.00,113.010000
7770.00,110.291000
7769.00,107.993000
7768.00,110.029000
7767.00,113.126000
7766.00,109.830000
7765.00,110.290000
7764.00,112.812000
7763.00,114.648000
7762.00,111.575000
7761.00,111.956000
7760.00,109.625000
7759.00,114.393000
7758.00,115.640000
7757.00,112.141000
7756.00,103.140000
7755.00,116.394000
7754.00,108.659000
7753.00,113.001000
7752.00,115.576000
7751.00,111.703000
7750.00,107.435000
7749.00,114.968000
7748.00,111.921000
7747.00,110.341000
7746.00,105.249000
7745.00,110.839000
7744.00,106.275000
7743.00,108.345000
7742.00,106.941000
7741.00,106.129000
7740.00,99.117200
7739.00,108.248000
7738.00,104.106000
7737.00,105.324000
7736.00,101.204000
7735.00,104.443000
7734.00,101.844000
7733.00,103.822000
7732.00,103.525000
7731.00,101.438000
7730.00,101.529000
7729.00,104.034000
7728.00,100.980000
7727.00,99.113800
7726.00,95.073600
7725.00,98.170900
7724.00,99.875900
7723.00,99.432700
7722.00,100.497000
7721.00,91.675400
7720.00,92.871900
7719.00,100.864000
7718.00,96.243400
7717.00,96.670400
7716.00,98.020700
7715.00,95.930100
7714.00,96.648800
7713.00,101.054000
7712.00,98.304100
7711.00,93.766800
7710.00,97.042700
7709.00,100.321000
7708.00,101.227000
7707.00,96.126500
7706.00,96.714300
7705.00,99.005300
7704.00,95.173800
7703.00,94.392900
7702.00,96.594100
7701.00,96.146300
7700.00,98.464500
7699.00,95.910900
7698.00,94.629700
7697.00,95.014600
7696.00,100.365000
7695.00,97.260700
7694.00,99.245900
7693.00,101.718000
7692.00,97.193100
7691.00,96.659400
7690.00,92.506000
7689.00,92.998900
7688.00,95.078200
7687.00,94.099300
7686.00,95.131100
7685.00,94.554500
7684.00,96.356800
7683.00,96.005400
7682.00,90.452900
7681.00,96.508700
7680.00,96.679700
7679.00,94.554500
7678.00,91.403400
7677.00,94.405600
7676.00,95.246100
7675.00,92.392000
7674.00,91.061600
7673.00,89.008100
7672.00,91.786800
7671.00,89.172600
7670.00,95.227100
7669.00,92.897200
7668.00,96.830500
7667.00,92.257700
7666.00,94.409800
7665.00,89.986600
7664.00,88.927900
7663.00,88.401300
7662.00,89.895900
7661.00,84.631600
7660.00,87.505400
7659.00,87.718700
7658.00,88.441700
7657.00,83.441200
7656.00,89.255900
7655.00,90.004900
7654.00,85.983300
7653.00,86.790900
7652.00,89.777700
7651.00,88.509800
7650.00,81.827000
7649.00,81.958300
7648.00,82.017300
7647.00,79.038000
7646.00,81.768000
7645.00,80.687200
7644.00,83.731400
7643.00,84.868400
7642.00,93.905000
7641.00,82.228000
7640.00,77.950700
7639.00,81.947200
7638.00,81.849500
7637.00,87.229700
7636.00,93.889500
7635.00,106.424000
7634.00,90.855500
7633.00,80.525500
7632.00,77.370800
7631.00,78.558000
7630.00,80.995900
7629.00,81.403500
7628.00,76.513400
7627.00,77.423500
7626.00,80.369400
7625.00,75.258300
7624.00,78.139600
7623.00,77.960700
7622.00,79.053500
7621.00,75.523900
7620.00,78.197600
7619.00,81.744000
7618.00,79.633000
7617.00,80.457700
7616.00,78.468700
7615.00,80.937300
7614.00,79.234200
7613.00,78.628300
7612.00,82.037500
7611.00,79.925500
7610.00,80.198000
7609.00,79.715300
7608.00,82.508100
7607.00,79.223100
7606.00,81.241300
7605.00,79.583200
7604.00,80.297500
7603.00,74.981100
7602.00,85.038700
7601.00,84.349800
7600.00,82.716800
7599.00,86.649900
7598.00,80.627400
7597.00,89.280200
7596.00,86.367700
7595.00,85.257600
7594.00,85.289100
7593.00,78.897200
7592.00,78.867400
7591.00,78.667400
7590.00,82.515900
7589.00,76.563400
7588.00,82.998300
7587.00,78.827800
7586.00,81.150300
7585.00,77.780500
7584.00,84.270200
7583.00,86.431000
7582.00,84.475200
7581.00,80.165300
7580.00,82.145400
7579.00,82.037800
7578.00,80.591200
7577.00,82.548400
7576.00,85.497400
7575.00,80.153600
7574.00,84.407900
7573.00,79.993200
7572.00,82.699800
7571.00,83.906000
7570.00,84.917900
7569.00,83.199400
7568.00,82.005400
7567.00,83.722400
7566.00,84.796200
7565.00,82.329000
7564.00,89.189900
7563.00,86.887100
7562.00,84.094300
7561.00,86.618700
7560.00,84.460000
7559.00,85.970800
7558.00,89.069100
7557.00,89.838300
7556.00,83.881900
7555.00,89.487800
7554.00,85.769200
7553.00,86.325400
7552.00,90.945300
7551.00,88.207700
7550.00,84.818200
7549.00,90.215100
7548.00,89.483500
7547.00,87.416700
7546.00,94.240800
7545.00,91.107400
7544.00,91.877900
7543.00,92.217000
7542.00,92.794600
7541.00,92.172700
7540.00,93.631900
7539.00,96.069900
7538.00,95.916500
7537.00,99.301800
7536.00,88.654000
7535.00,95.289100
7534.00,92.334800
7533.00,96.699000
7532.00,87.972900
7531.00,92.348300
7530.00,96.207700
7529.00,98.495800
7528.00,96.959800
7527.00,96.871100
7526.00,103.127000
7525.00,97.005000
7524.00,102.439000
7523.00,105.706000
7522.00,102.735000
7521.00,95.558900
7520.00,102.350000
7519.00,106.722000
7518.00,108.480000
7517.00,106.096000
7516.00,103.342000
7515.00,104.083000
7514.00,98.897400
7513.00,106.909000
7512.00,100.906000
7511.00,103.513000
7510.00,104.682000
7509.00,101.406000
7508.00,105.761000
7507.00,104.985000
7506.00,97.989100
7505.00,104.239000
7504.00,104.282000
7503.00,104.737000
7502.00,100.463000
7501.00,101.556000
7500.00,102.199000
7499.00,95.241800
7498.00,100.467000
7497.00,95.454500
7496.00,97.011900
7495.00,96.000100
7494.00,95.122100
7493.00,91.428400
7492.00,93.799200
7491.00,95.874700
7490.00,97.879400
7489.00,98.934600
7488.00,97.529500
7487.00,95.964200
7486.00,101.061000
7485.00,94.382800
7484.00,91.634000
7483.00,90.229900
7482.00,93.743600
7481.00,89.154600
7480.00,87.832700
7479.00,87.585900
7478.00,85.241800
7477.00,82.319100
7476.00,81.681500
7475.00,81.317400
7474.00,82.635200
7473.00,78.823500
7472.00,81.371900
7471.00,75.905100
7470.00,81.169000
7469.00,76.192500
7468.00,80.793200
7467.00,79.494500
7466.00,80.304800
7465.00,78.277100
7464.00,81.979400
7463.00,81.166200
7462.00,79.072600
7461.00,83.410700
7460.00,81.127400
7459.00,83.672200
7458.00,79.040800
7457.00,77.743500
7456.00,82.555500
7455.00,79.359000
7454.00,79.810200
7453.00,84.203300
7452.00,84.074900
7451.00,79.180800
7450.00,80.263800
7449.00,80.539000
7448.00,80.682000
7447.00,80.096200
7446.00,83.726300
7445.00,85.232800
7444.00,86.858900
7443.00,84.375700
7442.00,84.080900
7441.00,88.161100
7440.00,90.738300
7439.00,83.177600
7438.00,81.755100
7437.00,82.537600
7436.00,81.632200
7435.00,87.612100
7434.00,84.525400
7433.00,78.767300
7432.00,83.840700
7431.00,82.949200
7430.00,85.563200
7429.00,83.964600
7428.00,84.512900
7427.00,88.815500
7426.00,85.378600
7425.00,87.596400
7424.00,85.643700
7423.00,91.845600
7422.00,90.069600
7421.00,89.240600
7420.00,88.422100
7419.00,85.606800
7418.00,85.939400
7417.00,79.832400
7416.00,83.462600
7415.00,80.766300
7414.00,80.042700
7413.00,80.286200
7412.00,77.401200
7411.00,76.648500
7410.00,77.860600
7409.00,78.201400
7408.00,71.352000
7407.00,78.072600
7406.00,72.422200
7405.00,73.945000
7404.00,69.822300
7403.00,72.425500
7402.00,69.655600
7401.00,71.337100
7400.00,74.289400
7399.00,73.698900
7398.00,71.579800
7397.00,72.724800
7396.00,72.140500
7395.00,72.738600
7394.00,75.806800
7393.00,72.575400
7392.00,72.198200
7391.00,73.594500
7390.00,71.601000
7389.00,71.372600
7388.00,69.248800
7387.00,66.851700
7386.00,66.055000
7385.00,64.308800
7384.00,66.635700
7383.00,65.396200
7382.00,64.314000
7381.00,64.689500
7380.00,63.779400
7379.00,66.206200
7378.00,62.436000
7377.00,62.536800
7376.00,64.201400
7375.00,64.458000
7374.00,66.473700
7373.00,60.350100
7372.00,62.041300
7371.00,61.841600
7370.00,66.700700
7369.00,65.611900
7368.00,59.356800
7367.00,63.631800
7366.00,62.248200
7365.00,62.218800
7364.00,62.942600
7363.00,64.276100
7362.00,63.325400
7361.00,60.307700
7360.00,64.560600
7359.00,66.730000
7358.00,62.755500
7357.00,66.751300
7356.00,64.276800
7355.00,64.432900
7354.00,65.040100
7353.00,61.191700
7352.00,62.200500
7351.00,66.058800
7350.00,66.284700
7349.00,63.134400
7348.00,67.861600
7347.00,65.081600
7346.00,64.860900
7345.00,66.945100
7344.00,66.427500
7343.00,70.260900
7342.00,67.361000
7341.00,71.309600
7340.00,70.134300
7339.00,66.721400
7338.00,69.803700
7337.00,67.737300
7336.00,72.655300
7335.00,68.431600
7334.00,67.810900
7333.00,69.318900
7332.00,65.130600
7331.00,71.244700
7330.00,71.350100
7329.00,74.040800
7328.00,74.419000
7327.00,71.423500
7326.00,72.777500
7325.00,70.363100
7324.00,75.760600
7323.00,72.632600
7322.00,75.127400
7321.00,70.866500
7320.00,75.006700
7319.00,74.951600
7318.00,74.864500
7317.00,75.531500
7316.00,75.152700
7315.00,75.600400
7314.00,75.052900
7313.00,75.176700
7312.00,72.226100
7311.00,71.424400
7310.00,73.100000
7309.00,74.345600
7308.00,74.065800
7307.00,67.876900
7306.00,76.678100
7305.00,73.104800
7304.00,80.630000
7303.00,72.723600
7302.00,72.543200
7301.00,75.316200
7300.00,74.250900
7299.00,73.998300
7298.00,74.083800
7297.00,74.735100
7296.00,76.724000
7295.00,77.794600
7294.00,76.318400
7293.00,77.139600
7292.00,76.542700
7291.00,77.638800
7290.00,79.656000
7289.00,81.840200
7288.00,76.103600
7287.00,78.012200
7286.00,77.860600
7285.00,77.432200
7284.00,81.775500
7283.00,79.378100
7282.00,76.817900
7281.00,79.586800
7280.00,83.060500
7279.00,81.573300
7278.00,82.054000
7277.00,78.970800
7276.00,87.723400
7275.00,90.985300
7274.00,84.764000
7273.00,82.347100
7272.00,83.904500
7271.00,85.370100
7270.00,89.307000
7269.00,81.558100
7268.00,83.827000
7267.00,86.809000
7266.00,89.738200
7265.00,94.656300
7264.00,88.956300
7263.00,88.355000
7262.00,93.945300
7261.00,89.160200
7260.00,96.235700
7259.00,90.217500
7258.00,89.105900
7257.00,93.469100
7256.00,93.445900
7255.00,98.754700
7254.00,95.950200
7253.00,95.781500
7252.00,94.817200
7251.00,93.387200
7250.00,93.185300
7249.00,96.933600
7248.00,93.584400
7247.00,96.401200
7246.00,97.012100
7245.00,99.467900
7244.00,96.640800
7243.00,95.364000
7242.00,95.339800
7241.00,97.458800
7240.00,93.334800
7239.00,92.517000
7238.00,101.384000
7237.00,104.573000
7236.00,122.000000
7235.00,117.763000
7234.00,101.650000
7233.00,92.991800
7232.00,89.378900
7231.00,88.860800
7230.00,88.762400
7229.00,81.878300
7228.00,85.011700
7227.00,89.073100
7226.00,79.700600
7225.00,68.735700
7224.00,62.612200
7223.00,55.609900
7222.00,56.430600
7221.00,51.120400
7220.00,51.082400
7219.00,53.838800
7218.00,54.349700
7217.00,55.404600
7216.00,51.748900
7215.00,53.494100
7214.00,52.753300
7213.00,52.408300
7212.00,52.447600
7211.00,50.871300
7210.00,53.456400
7209.00,55.281700
7208.00,53.329600
7207.00,51.708500
7206.00,53.915600
7205.00,53.347600
7204.00,51.307000
7203.00,49.938500
7202.00,52.277600
7201.00,57.342500
7200.00,52.722700
7199.00,54.583800
7198.00,53.750700
7197.00,52.418600
7196.00,52.452400
7195.00,55.247400
7194.00,53.964500
7193.00,57.152000
7192.00,52.038100
7191.00,58.715600
7190.00,57.257700
7189.00,56.844500
7188.00,56.248900
7187.00,53.194300
7186.00,56.501800
7185.00,57.629500
7184.00,55.522800
7183.00,56.796900
7182.00,57.059900
7181.00,56.822100
7180.00,60.077500
7179.00,59.850700
7178.00,62.345500
7177.00,58.174500
7176.00,56.678700
7175.00,59.400100
7174.00,62.114200
7173.00,62.311500
7172.00,58.869500
7171.00,61.999200
7170.00,59.523500
7169.00,63.055400
7168.00,64.026900
7167.00,62.400500
7166.00,63.233000
7165.00,66.905900
7164.00,60.768800
7163.00,62.735400
7162.00,66.382300
7161.00,65.018800
7160.00,67.074200
7159.00,67.634000
7158.00,64.963800
7157.00,60.552900
7156.00,59.183800
7155.00,65.689200
7154.00,60.190700
7153.00,64.928500
7152.00,70.502000
7151.00,90.675900
7150.00,95.586000
7149.00,80.148700
7148.00,63.541300
7147.00,61.806100
7146.00,56.799800
7145.00,56.974500
7144.00,50.131900
7143.00,44.621500
7142.00,44.181700
7141.00,39.876600
7140.00,39.893400
7139.00,41.023900
7138.00,38.302100
7137.00,35.521700
7136.00,31.611000
7135.00,36.560700
7134.00,31.877800
7133.00,30.896100
7132.00,32.202100
7131.00,30.231400
7130.00,29.391900
7129.00,31.986900
7128.00,27.864900
7127.00,30.852400
7126.00,32.797200
7125.00,28.712500
7124.00,28.197200
7123.00,31.032400
7122.00,27.381400
7121.00,27.615100
7120.00,27.144200
7119.00,28.817100
7118.00,31.771800
7117.00,29.555600
7116.00,27.996600
7115.00,31.511400
7114.00,29.251200
7113.00,28.168400
7112.00,30.128400
7111.00,29.773200
7110.00,30.778400
7109.00,28.414100
7108.00,28.693000
7107.00,29.332100
7106.00,27.061800
7105.00,29.454600
7104.00,30.903400
7103.00,29.769500
7102.00,27.854200
7101.00,27.152300
7100.00,27.154700
7099.00,26.418300
7098.00,26.875500
7097.00,29.222700
7096.00,27.629000
7095.00,28.447300
7094.00,25.650500
7093.00,26.385400
7092.00,29.435600
7091.00,26.456200
7090.00,24.560300
7089.00,27.194600
7088.00,27.145200
7087.00,26.519300
7086.00,28.386500
7085.00,29.856500
7084.00,26.909800
7083.00,26.962800
7082.00,28.566200
7081.00,28.823100
7080.00,26.646300
7079.00,27.421600
7078.00,30.391300
7077.00,27.878700
7076.00,26.816900
7075.00,27.582900
7074.00,27.653900
7073.00,27.014300
7072.00,27.471200
7071.00,26.434200
7070.00,30.507900
7069.00,29.001000
7068.00,28.215000
7067.00,28.253300
7066.00,28.491400
7065.00,27.760600
7064.00,29.527000
7063.00,30.295500
7062.00,28.455100
7061.00,29.762900
7060.00,30.668200
7059.00,31.050500
7058.00,31.303900
7057.00,30.189600
7056.00,32.047000
7055.00,32.441100
7054.00,28.802800
7053.00,30.280400
7052.00,27.973800
7051.00,26.773500
7050.00,26.742000
7049.00,29.046900
7048.00,26.675300
7047.00,26.785300
7046.00,28.531300
7045.00,26.890400
7044.00,27.696700
7043.00,27.246800
7042.00,26.402000
7041.00,25.761600
7040.00,25.067000
7039.00,26.793100
7038.00,26.732500
7037.00,27.277400
7036.00,25.651900
7035.00,24.353300
7034.00,24.433500
7033.00,25.764900
7032.00,26.866500
7031.00,26.814900
7030.00,27.541100
7029.00,26.273700
7028.00,25.406100
7027.00,27.560300
7026.00,24.922400
7025.00,25.276200
7024.00,25.876700
7023.00,27.457000
7022.00,25.565200
7021.00,26.989600
7020.00,26.570600
7019.00,27.046100
7018.00,23.750200
7017.00,25.203400
7016.00,26.090600
7015.00,25.880900
7014.00,26.426900
7013.00,26.437500
7012.00,26.397500
7011.00,27.251700
7010.00,25.923600
7009.00,25.280000
7008.00,26.386700
7007.00,27.040600
7006.00,27.438200
7005.00,27.945100
7004.00,26.504900
7003.00,25.627700
7002.00,26.427800
7001.00,28.331300
7000.00,27.567800
6999.00,26.359000
6998.00,26.067700
6997.00,27.707200
6996.00,27.757600
6995.00,26.369700
6994.00,27.594400
6993.00,28.949300
6992.00,28.321700
6991.00,26.647800
6990.00,26.649000
6989.00,25.901800
6988.00,27.011900
6987.00,26.748200
6986.00,25.506800
6985.00,26.903000
6984.00,28.569000
6983.00,25.659600
6982.00,29.775700
6981.00,26.100300
6980.00,27.591600
6979.00,27.353500
6978.00,29.286800
6977.00,28.495100
6976.00,29.330400
6975.00,27.390700
6974.00,26.312700
6973.00,30.022100
6972.00,28.872400
6971.00,27.981700
6970.00,28.595800
6969.00,26.491400
6968.00,26.573400
6967.00,27.121800
6966.00,26.677000
6965.00,28.765000
6964.00,27.274800
6963.00,26.319900
6962.00,27.216400
6961.00,25.837100
6960.00,28.464900
6959.00,28.016100
6958.00,28.385300
6957.00,28.122400
6956.00,25.927600
6955.00,29.414500
6954.00,25.470300
6953.00,27.680700
6952.00,25.427300
6951.00,25.880400
6950.00,28.923700
6949.00,26.031400
6948.00,24.460600
6947.00,27.976900
6946.00,26.168300
6945.00,28.163400
6944.00,26.946400
6943.00,26.348400
6942.00,26.761500
6941.00,27.761200
6940.00,25.111800
6939.00,28.360200
6938.00,27.621500
6937.00,26.037800
6936.00,28.102600
6935.00,26.780200
6934.00,23.482500
6933.00,27.675200
6932.00,27.068000
6931.00,26.522000
6930.00,25.630000
6929.00,25.781800
6928.00,25.458200
6927.00,25.731100
6926.00,28.268500
6925.00,24.569400
6924.00,26.496100
6923.00,28.098200
6922.00,29.035700
6921.00,26.695300
6920.00,26.607600
6919.00,29.034500
6918.00,27.864000
6917.00,28.058200
6916.00,28.456800
6915.00,27.346500
6914.00,26.661000
6913.00,26.921500
6912.00,24.927100
6911.00,28.459200
6910.00,27.292600
6909.00,26.527700
6908.00,26.917100
6907.00,26.623500
6906.00,26.156000
6905.00,25.575100
6904.00,25.789800
6903.00,25.367000
6902.00,27.119100
6901.00,25.448700
6900.00,26.252900
6899.00,27.571100
6898.00,25.749900
6897.00,26.048400
6896.00,25.462500
6895.00,24.721500
6894.00,26.023600
6893.00,26.886800
6892.00,27.994500
6891.00,27.991400
6890.00,27.383900
6889.00,27.549200
6888.00,25.721600
6887.00,26.861000
6886.00,27.092700
6885.00,26.056800
6884.00,28.049900
6883.00,26.712700
6882.00,26.616800
6881.00,27.980100
6880.00,27.086100
6879.00,25.480700
6878.00,23.667700
6877.00,24.716500
6876.00,25.740700
6875.00,26.374400
6874.00,27.074600
6873.00,26.169200
6872.00,26.255900
6871.00,26.655500
6870.00,25.202800
6869.00,27.954400
6868.00,27.983800
6867.00,24.886600
6866.00,24.164500
6865.00,27.125700
6864.00,26.001600
6863.00,27.007900
6862.00,28.586600
6861.00,29.180100
6860.00,28.335200
6859.00,29.046200
6858.00,28.129900
6857.00,26.948300
6856.00,25.733700
6855.00,26.208100
6854.00,27.600800
6853.00,29.738400
6852.00,26.789200
6851.00,27.998100
6850.00,29.088500
6849.00,26.673100
6848.00,28.431500
6847.00,27.460200
6846.00,27.851600
6845.00,26.324700
6844.00,27.734900
6843.00,27.576300
6842.00,28.575300
6841.00,28.034300
6840.00,26.769000
6839.00,26.174500
6838.00,28.359900
6837.00,28.406500
6836.00,26.314900
6835.00,26.532100
6834.00,29.775700
6833.00,28.216900
6832.00,26.275700
6831.00,25.137100
6830.00,25.655400
6829.00,26.128900
6828.00,25.538100
6827.00,26.970200
6826.00,27.340100
6825.00,24.544800
6824.00,29.047200
6823.00,28.811700
6822.00,28.156000
6821.00,28.943300
6820.00,27.758200
6819.00,25.142400
6818.00,27.689500
6817.00,28.032300
6816.00,26.365600
6815.00,27.266500
6814.00,27.905800
6813.00,28.834800
6812.00,26.796800
6811.00,29.469800
6810.00,28.575300
6809.00,25.513500
6808.00,28.670400
6807.00,29.413200
6806.00,27.818000
6805.00,27.460400
6804.00,27.467500
6803.00,26.288400
6802.00,25.959100
6801.00,26.672000
6800.00,27.714100
6799.00,26.204200
6798.00,28.554200
6797.00,27.960000
6796.00,28.990700
6795.00,26.110000
6794.00,28.448800
6793.00,28.194300
6792.00,28.266300
6791.00,27.019500
6790.00,26.183400
6789.00,29.030600
6788.00,29.255400
6787.00,28.769500
6786.00,26.904300
6785.00,29.526700
6784.00,28.134300
6783.00,27.270600
6782.00,26.702600
6781.00,28.384600
6780.00,27.959200
6779.00,29.741000
6778.00,28.022700
6777.00,27.415700
6776.00,27.404700
6775.00,27.102700
6774.00,25.765300
6773.00,28.122100
6772.00,28.527400
6771.00,29.057600
6770.00,26.235600
6769.00,27.974700
6768.00,29.190500
6767.00,27.225900
6766.00,30.018900
6765.00,29.423000
6764.00,29.238700
6763.00,28.042700
6762.00,27.017900
6761.00,28.237000
6760.00,27.137800
6759.00,30.297400
6758.00,28.042100
6757.00,26.413100
6756.00,31.259200
6755.00,28.615600
6754.00,28.978500
6753.00,30.977700
6752.00,27.685900
6751.00,26.682700
6750.00,29.432000
6749.00,29.362000
6748.00,28.430200
6747.00,28.126900
6746.00,27.580800
6745.00,29.943800
6744.00,27.829300
6743.00,27.398600
6742.00,30.586900
6741.00,27.190000
6740.00,29.384500
6739.00,29.136100
6738.00,32.558100
6737.00,29.755300
6736.00,31.591300
6735.00,29.310200
6734.00,28.296100
6733.00,31.096500
6732.00,29.073600
6731.00,28.422500
6730.00,27.451500
6729.00,32.497400
6728.00,29.514200
6727.00,31.053400
6726.00,29.627800
6725.00,30.627800
6724.00,28.883500
6723.00,30.895000
6722.00,29.244300
6721.00,28.634800
6720.00,28.866000
6719.00,31.692800
6718.00,30.287700
6717.00,30.489800
6716.00,29.319600
6715.00,27.586900
6714.00,28.918900
6713.00,30.128000
6712.00,28.292400
6711.00,31.095300
6710.00,33.321600
6709.00,31.352600
6708.00,31.824000
6707.00,31.910500
6706.00,28.957100
6705.00,32.318200
6704.00,31.194400
6703.00,31.535200
6702.00,29.805600
6701.00,32.410600
6700.00,31.890500
6699.00,35.341000
6698.00,33.033900
6697.00,34.123400
6696.00,33.889700
6695.00,36.283500
6694.00,31.749600
6693.00,29.466300
6692.00,29.281900
6691.00,30.873900
6690.00,31.136900
6689.00,28.076100
6688.00,28.461800
6687.00,30.597800
6686.00,28.916700
6685.00,28.031500
6684.00,27.037000
6683.00,26.222000
6682.00,28.175900
6681.00,27.631800
6680.00,27.395300
6679.00,26.370300
6678.00,27.909400
6677.00,26.835000
6676.00,25.567500
6675.00,27.493500
6674.00,27.010300
6673.00,26.787400
6672.00,24.978700
6671.00,30.208100
6670.00,26.182500
6669.00,29.685400
6668.00,26.867500
6667.00,28.367500
6666.00,28.130500
6665.00,27.115400
6664.00,29.361500
6663.00,25.928700
6662.00,27.261800
6661.00,27.343700
6660.00,28.752500
6659.00,26.664200
6658.00,29.022600
6657.00,27.474200
6656.00,26.541200
6655.00,26.742100
6654.00,30.162000
6653.00,26.346500
6652.00,26.315600
6651.00,26.276400
6650.00,27.355700
6649.00,24.904300
6648.00,26.326900
6647.00,25.584100
6646.00,26.588100
6645.00,25.420400
6644.00,25.806000
6643.00,24.932100
6642.00,26.681100
6641.00,24.912900
6640.00,27.631200
6639.00,24.284800
6638.00,23.215200
6637.00,25.650900
6636.00,23.756200
6635.00,25.791500
6634.00,25.246500
6633.00,25.012500
6632.00,25.858000
6631.00,25.787600
6630.00,24.403300
6629.00,25.834200
6628.00,26.095700
6627.00,25.203300
6626.00,25.035500
6625.00,27.421500
6624.00,26.193600
6623.00,25.914000
6622.00,26.677200
6621.00,25.897100
6620.00,27.195600
6619.00,25.995100
6618.00,25.565500
6617.00,23.719200
6616.00,26.376300
6615.00,26.995200
6614.00,24.982100
6613.00,25.937500
6612.00,26.908400
6611.00,26.477600
6610.00,24.841800
6609.00,25.955500
6608.00,24.264900
6607.00,26.540600
6606.00,27.692500
6605.00,26.964200
6604.00,24.813800
6603.00,25.411100
6602.00,26.604100
6601.00,27.734300
6600.00,25.896000
6599.00,25.456900
6598.00,27.578300
6597.00,26.193300
6596.00,27.912300
6595.00,27.788000
6594.00,27.155400
6593.00,26.549300
6592.00,25.422000
6591.00,24.456400
6590.00,27.433800
6589.00,28.541300
6588.00,26.446000
6587.00,25.735300
6586.00,25.363400
6585.00,26.640500
6584.00,26.156800
6583.00,27.275600
6582.00,26.274500
6581.00,24.069100
6580.00,26.145600
6579.00,25.302500
6578.00,26.912100
6577.00,25.819000
6576.00,27.142200
6575.00,27.161800
6574.00,26.012700
6573.00,25.613000
6572.00,23.750800
6571.00,24.305200
6570.00,26.231900
6569.00,23.990900
6568.00,26.670700
6567.00,25.704600
6566.00,26.444100
6565.00,26.383300
6564.00,26.541100
6563.00,25.197900
6562.00,25.404900
6561.00,25.418600
6560.00,26.688400
6559.00,26.166000
6558.00,26.937500
6557.00,28.150200
6556.00,25.462400
6555.00,25.073800
6554.00,27.099200
6553.00,24.583000
6552.00,26.797800
6551.00,25.688300
6550.00,26.980300
6549.00,26.004700
6548.00,26.835100
6547.00,27.749700
6546.00,24.522300
6545.00,27.080400
6544.00,22.666900
6543.00,26.258200
6542.00,24.832800
6541.00,27.942600
6540.00,25.178800
6539.00,28.396900
6538.00,24.179800
6537.00,25.265800
6536.00,25.996200
6535.00,29.425200
6534.00,25.575500
6533.00,26.756400
6532.00,28.019300
6531.00,26.602800
6530.00,25.996300
6529.00,25.322300
6528.00,24.590100
6527.00,25.499500
6526.00,27.367200
6525.00,26.472700
6524.00,26.883700
6523.00,27.955700
6522.00,26.574900
6521.00,25.037200
6520.00,27.140500
6519.00,25.584000
6518.00,26.599000
6517.00,25.302900
6516.00,23.498400
6515.00,26.661000
6514.00,27.241700
6513.00,27.561400
6512.00,28.457000
6511.00,27.681800
6510.00,25.147100
6509.00,26.536000
6508.00,28.692600
6507.00,26.459800
6506.00,27.065300
6505.00,25.162700
6504.00,25.586700
6503.00,26.381300
6502.00,25.959700
6501.00,25.001500
6500.00,26.093600
6499.00,24.172300
6498.00,28.264800
6497.00,24.522800
6496.00,27.229600
6495.00,26.949800
6494.00,26.996700
6493.00,25.901700
6492.00,28.229800
6491.00,27.167000
6490.00,25.867100
6489.00,27.600700
6488.00,26.549200
6487.00,26.484800
6486.00,26.188800
6485.00,26.967400
6484.00,27.746900
6483.00,29.797100
6482.00,24.536100
6481.00,27.459100
6480.00,27.685900
6479.00,24.679900
6478.00,27.248300
6477.00,29.592600
6476.00,25.775700
6475.00,25.538400
6474.00,28.257600
6473.00,27.110400
6472.00,26.319400
6471.00,27.836200
6470.00,27.576300
6469.00,24.900200
6468.00,25.982800
6467.00,26.623200
6466.00,26.498500
6465.00,26.942800
6464.00,27.455700
